row_i,rsrv_no,station_in,station_name_in,station_out,station_name_out,veh_type,veh_reg,veh_no,trip_duration,enrg_used,age_driver,id,gender,profes,time_rsrv,time_dep,time_pln_arr,time_in,time_out,lat_in,lng_in,lat_out,lng_out,commute,tempCelcius,rainfall-mm
1074,USR-02253,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み407,407,5.65,153.2636,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-22 09:00:00,2015-02-24 17:00:00,2015-02-24 18:00:00,2015-02-24 17:00:00,2015-02-24 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,8.7,0.0
1075,USR-02251,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,4.95,145.211,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-22 09:00:00,2015-02-23 17:00:00,2015-02-23 18:00:00,2015-02-23 17:00:00,2015-02-23 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,8.7,0.0
1076,USR-02255,STN-00204,ＪＲ安城駅前第１駐車場,STN-00198,安城市役所,P-COM,安城市0み404,404,5.61666666667,71.164,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-22 09:00:00,2015-02-23 08:00:00,2015-02-23 09:00:00,2015-02-23 08:00:00,2015-02-23 08:00:00,34.95951,137.087292,34.95856945,137.0797999,commute,8.7,0.0
1077,USR-02249,STN-00198,安城市役所,STN-00198,安城市役所,P-COM,安城市0み402,402,179.6,859.8832,44,04a8c682973b80,,,2015-02-22 09:00:00,2015-03-01 13:00:00,2015-03-01 17:00:00,2015-03-01 12:00:00,2015-03-01 15:00:00,34.95856945,137.0797999,34.95856945,137.0797999,errand,8.7,0.0
1078,USR-02250,STN-00198,安城市役所,STN-00198,安城市役所,P-COM,安城市0み405,F01140273,180.033333333,982.7773,45,048fc482973b80,male_男性,office_worker_会社員,2015-02-22 09:00:00,2015-03-01 13:00:00,2015-03-01 17:00:00,2015-03-01 12:00:00,2015-03-01 15:00:00,34.95856945,137.0797999,34.95856945,137.0797999,errand,8.7,0.0
1079,USR-02252,STN-00204,ＪＲ安城駅前第１駐車場,STN-00193,ドミー安城横山店,B-COM,安城市み409,409,9.21666666667,101.354,43,045ef682973b80,female_女性,housewife_主婦,2015-02-22 09:00:00,2015-02-22 13:00:00,2015-02-22 15:00:00,2015-02-22 13:00:00,2015-02-22 13:00:00,34.95951,137.087292,34.95995552,137.0733101,commute,8.7,0.0
1080,USR-02282,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,6.03333333333,127.2003,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-23 17:00:00,2015-02-25 17:00:00,2015-02-25 18:00:00,2015-02-25 17:00:00,2015-02-25 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,13.3,0.0
1081,USR-02179,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,9.0,95.7192,49,04bfbb82973b80,female_女性,office_worker_会社員,2015-02-18 19:00:00,2015-02-23 10:00:00,2015-02-23 13:00:00,2015-02-23 10:00:00,2015-02-23 10:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,6.7,0.0
1082,USR-02101,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,7.55,134.0437,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-13 08:00:00,2015-02-18 17:00:00,2015-02-18 18:00:00,2015-02-18 17:00:00,2015-02-18 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,2.9,0.0
1083,USR-02017,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み401,401,5.01666666667,142.2724,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-08 18:00:00,2015-02-13 17:00:00,2015-02-13 18:00:00,2015-02-13 17:00:00,2015-02-13 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,5.1,0.0
1084,USR-02016,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み401,401,4.76666666667,153.1817,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-08 18:00:00,2015-02-12 17:00:00,2015-02-12 18:00:00,2015-02-12 17:00:00,2015-02-12 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,5.1,0.0
1085,USR-02019,STN-00202,碧海信用金庫本店,STN-00195,中央図書館,P-COM,安城市0み401,401,5.9,121.2759,36,041abe82973b80,male_男性,office_worker_会社員,2015-02-08 18:00:00,2015-02-09 13:00:00,2015-02-09 14:00:00,2015-02-09 14:00:00,2015-02-09 14:00:00,34.95775399,137.0852319,34.94673564,137.0765226,commute,5.1,0.0
1086,USR-02026,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,5.41666666667,153.9352,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-09 08:00:00,2015-02-09 17:00:00,2015-02-09 18:00:00,2015-02-09 17:00:00,2015-02-09 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,0.2,0.0
1087,USR-01912,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み401,401,121.683333333,131.2035,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-03 08:00:00,2015-02-06 17:00:00,2015-02-06 18:00:00,2015-02-06 17:00:00,2015-02-06 19:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,2.8,0.0
1088,USR-01913,STN-00196,大嶽安城 御幸ステーション,STN-00196,大嶽安城 御幸ステーション,B-COM,安城市み410,410,237.616666667,2289.8732,63,04dfbb82973b80,,,2015-02-03 08:00:00,2015-02-03 11:00:00,2015-02-03 15:00:00,2015-02-03 10:00:00,2015-02-03 14:00:00,34.960998,137.08374,34.960998,137.08374,errand,2.8,0.0
1089,USR-01885,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,6.48333333333,142.0093,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-02 13:00:00,2015-02-05 17:00:00,2015-02-05 18:00:00,2015-02-05 17:00:00,2015-02-05 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.5,0.0
1090,USR-01887,STN-00195,中央図書館,STN-00195,中央図書館,P-COM,安城市0み401,401,101.8,2532.0079,22,0410bb82973b81,,,2015-02-02 13:00:00,2015-02-02 15:00:00,2015-02-02 19:00:00,2015-02-02 15:00:00,2015-02-02 17:00:00,34.94673564,137.0765226,34.94673564,137.0765226,errand,7.5,0.0
1091,USR-01873,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,6.76666666667,135.2017,48,04a92482973b84,male_男性,civil_servant_公務員,2015-02-01 22:00:00,2015-02-02 17:00:00,2015-02-02 18:00:00,2015-02-02 17:00:00,2015-02-02 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,2.3,0.0
1092,USR-01824,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,6.73333333333,145.615,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-28 13:00:00,2015-01-30 17:00:00,2015-01-30 18:00:00,2015-01-30 17:00:00,2015-01-30 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,6.7,0.0
1093,USR-01755,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,22.3666666667,153.4965,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-23 16:00:00,2015-01-29 17:00:00,2015-01-29 18:00:00,2015-01-29 17:00:00,2015-01-29 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.3,0.0
1094,USR-01754,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,8.16666666667,113.3769,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-23 16:00:00,2015-01-28 17:00:00,2015-01-28 18:00:00,2015-01-28 17:00:00,2015-01-28 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.3,0.0
1095,USR-01753,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み407,407,8.2,152.8481,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-23 16:00:00,2015-01-27 17:00:00,2015-01-27 18:00:00,2015-01-27 17:00:00,2015-01-27 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.3,0.0
1096,USR-01714,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,7.98333333333,116.2053,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-20 08:00:00,2015-01-26 17:00:00,2015-01-26 18:00:00,2015-01-26 17:00:00,2015-01-26 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,4.2,0.0
1097,USR-01713,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,7.13333333333,131.21,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-20 08:00:00,2015-01-23 17:00:00,2015-01-23 18:00:00,2015-01-23 17:00:00,2015-01-23 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,4.2,0.0
1098,USR-01712,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,6.56666666667,140.7214,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-20 08:00:00,2015-01-22 17:00:00,2015-01-22 18:00:00,2015-01-22 17:00:00,2015-01-22 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,4.2,0.0
1099,USR-01628,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,7.56666666667,132.7091,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-15 13:00:00,2015-01-21 17:00:00,2015-01-21 18:00:00,2015-01-21 17:00:00,2015-01-21 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.1,6.5
1100,USR-01630,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,10.4166666667,101.7425,49,04bfbb82973b80,female_女性,office_worker_会社員,2015-01-15 13:00:00,2015-01-16 18:00:00,2015-01-16 19:00:00,2015-01-16 18:00:00,2015-01-16 18:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.1,6.5
1101,USR-01633,STN-00195,中央図書館,STN-00195,中央図書館,P-COM,安城市0み406,F01140277,109.466666667,791.8907,67,04513382973b80,male_男性,other,2015-01-15 13:00:00,2015-01-16 12:00:00,2015-01-16 15:00:00,2015-01-16 12:00:00,2015-01-16 14:00:00,34.94673564,137.0765226,34.94673564,137.0765226,errand,7.1,6.5
1102,USR-01627,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,11.45,121.6818,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-15 12:00:00,2015-01-20 17:00:00,2015-01-20 18:00:00,2015-01-20 17:00:00,2015-01-20 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,5.4,11.5
1103,USR-01626,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,7.96666666667,115.9916,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-15 12:00:00,2015-01-19 17:00:00,2015-01-19 18:00:00,2015-01-19 17:00:00,2015-01-19 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,5.4,11.5
1104,USR-01641,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,10.35,133.0569,52,0429bf82973b80,male_男性,office_worker_会社員,2015-01-16 07:00:00,2015-01-17 17:00:00,2015-01-17 18:00:00,2015-01-17 17:00:00,2015-01-17 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,5.3,0.0
1105,USR-01516,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み407,407,12.0166666667,112.7021,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-09 13:00:00,2015-01-15 17:00:00,2015-01-15 18:00:00,2015-01-15 17:00:00,2015-01-15 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,8.6,0.0
1106,USR-01487,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み406,F01140277,9.6,125.9205,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-08 08:00:00,2015-01-14 17:00:00,2015-01-14 18:00:00,2015-01-14 17:00:00,2015-01-14 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,4.6,0.0
1107,USR-01469,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,10.85,132.2297,48,04a92482973b84,male_男性,civil_servant_公務員,2015-01-07 16:00:00,2015-01-08 17:00:00,2015-01-08 18:00:00,2015-01-08 17:00:00,2015-01-08 17:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,5.9,0.0
1108,USR-01432,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,6.56666666667,131.8645,47,0419bf82973b80,,,2014-12-23 10:00:00,2014-12-23 10:00:00,2014-12-23 11:00:00,2014-12-23 10:00:00,2014-12-23 10:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,7.0,0.0
1109,USR-01433,STN-00197,損保ジャパン日本興亜 御幸ステーション,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,131.116666667,1036.1452,58,0498ba82973b80,,,2014-12-23 10:00:00,2014-12-23 14:00:00,2014-12-23 16:00:00,2014-12-23 14:00:00,2014-12-23 16:00:00,34.95899649,137.0829127,34.95951,137.087292,commute,7.0,0.0
1110,USR-01431,STN-00191,エコセンター安城,STN-00197,損保ジャパン日本興亜 御幸ステーション,P-COM,安城市0み401,401,8.1,81.1733,47,0419bf82973b80,,,2014-12-23 10:00:00,2014-12-23 10:00:00,2014-12-23 10:00:00,2014-12-23 10:00:00,2014-12-23 10:00:00,34.96174153,137.0845843,34.95899649,137.0829127,commute,7.0,0.0
1111,USR-01301,STN-00193,ドミー安城横山店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,F01140273,21.5333333333,132.6066,45,046cc482973b80,female_女性,housewife_主婦,2014-12-15 08:00:00,2014-12-22 12:00:00,2014-12-22 13:00:00,2014-12-22 12:00:00,2014-12-22 13:00:00,34.95995552,137.0733101,34.95951,137.087292,commute,3.9,0.0
1112,USR-01302,STN-00204,ＪＲ安城駅前第１駐車場,STN-00193,ドミー安城横山店,P-COM,安城市0み405,F01140273,132.4,243.0911,45,046cc482973b80,female_女性,housewife_主婦,2014-12-15 08:00:00,2014-12-22 16:00:00,2014-12-22 19:00:00,2014-12-22 16:00:00,2014-12-22 18:00:00,34.95951,137.087292,34.95995552,137.0733101,commute,3.9,0.0
1113,USR-01300,STN-00197,損保ジャパン日本興亜 御幸ステーション,STN-00201,碧海信用金庫南安城店,P-COM,安城市0み406,F01140277,4.85,70.2034,49,04cbc682973b80,,,2014-12-15 08:00:00,2014-12-15 19:00:00,2014-12-15 20:00:00,2014-12-15 19:00:00,2014-12-15 19:00:00,34.95899649,137.0829127,34.954064,137.091118,commute,3.9,0.0
1114,USR-07217,STN-00244,グランドティアラ,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み419,419,10.7166666667,173.2564,44,0433e2928f3680,male_男性,civil_servant_公務員,2016-04-25 15:00:00,2016-04-25 15:00:00,2016-04-25 16:00:00,2016-04-25 15:00:00,2016-04-25 15:00:00,34.96775869,137.0598645,34.95951,137.087292,commute,20.9,0.0
1115,USR-06696,STN-00244,グランドティアラ,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み414,414,27.1833333333,217.5241,44,0433e2928f3680,male_男性,civil_servant_公務員,2016-02-19 16:00:00,2016-02-19 16:00:00,2016-02-19 17:00:00,2016-02-19 16:00:00,2016-02-19 17:00:00,34.96775869,137.0598645,34.95951,137.087292,commute,14.1,0.0
1116,USR-06697,STN-00204,ＪＲ安城駅前第１駐車場,STN-00195,中央図書館,P-COM,安城市0み426,426,9.2,146.3576,55,0431be82973b80,,office_worker_会社員,2016-02-19 16:00:00,2016-02-19 16:00:00,2016-02-19 17:00:00,2016-02-19 16:00:00,2016-02-19 17:00:00,34.95951,137.087292,34.94673564,137.0765226,commute,14.1,0.0
1117,USR-06622,STN-00244,グランドティアラ,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み430,430,16.0833333333,402.5157,38,04e74392752f80,male_男性,office_worker_会社員,2016-02-05 07:00:00,2016-02-05 07:00:00,2016-02-05 08:00:00,2016-02-05 07:00:00,2016-02-05 08:00:00,34.96775869,137.0598645,34.95951,137.087292,commute,2.8,0.0
1118,USR-06545,STN-00244,グランドティアラ,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み407,407,52.8166666667,767.908,21,04f4a7928f3680,male_男性,office_worker_会社員,2016-01-22 10:00:00,2016-01-23 10:00:00,2016-01-23 11:00:00,2016-01-23 09:00:00,2016-01-23 10:00:00,34.96775869,137.0598645,34.95951,137.087292,commute,4.8,0.0
1119,USR-06456,STN-00244,グランドティアラ,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み425,425,12.2666666667,191.1411,44,0433e2928f3680,male_男性,civil_servant_公務員,2016-01-09 13:00:00,2016-01-09 13:00:00,2016-01-09 13:00:00,2016-01-09 13:00:00,2016-01-09 13:00:00,34.96775869,137.0598645,34.95951,137.087292,commute,10.4,0.0
1120,USR-06458,STN-00204,ＪＲ安城駅前第１駐車場,STN-00244,グランドティアラ,P-COM,安城市0み407,407,18.3833333333,241.7486,44,0433e2928f3680,male_男性,civil_servant_公務員,2016-01-09 13:00:00,2016-01-09 13:00:00,2016-01-09 14:00:00,2016-01-09 13:00:00,2016-01-09 14:00:00,34.95951,137.087292,34.96775869,137.0598645,commute,10.4,0.0
1121,USR-06457,STN-00193,ドミー安城横山店,STN-00202,碧海信用金庫本店,P-COM,安城市0み413,413,7.0,101.5562,39,04ca8b92752f80,,civil_servant_公務員,2016-01-09 13:00:00,2016-01-09 13:00:00,2016-01-09 14:00:00,2016-01-09 13:00:00,2016-01-09 13:00:00,34.95995552,137.0733101,34.95775399,137.0852319,commute,10.4,0.0
1122,USR-05721,STN-00244,グランドティアラ,STN-00204,ＪＲ安城駅前第１駐車場,B-COM,安城市み409,409,13.9333333333,264.3236,33,04a32c92752f80,male_男性,office_worker_会社員,2015-10-18 09:00:00,2015-10-18 09:00:00,2015-10-18 10:00:00,2015-10-18 09:00:00,2015-10-18 09:00:00,34.96775869,137.0598645,34.95951,137.087292,commute,21.3,0.0
1123,USR-05724,STN-00230,サークルK安城大東町南店,STN-00242,松井整形外科,P-COM,安城市0み407,407,5.21666666667,135.1698,42,042fc082973b80,male_男性,office_worker_会社員,2015-10-18 09:00:00,2015-10-18 09:00:00,2015-10-18 10:00:00,2015-10-18 09:00:00,2015-10-18 10:00:00,34.96279451,137.0842754,34.95535948,137.0933699,commute,21.3,0.0
1124,USR-07478,STN-00258,新安城駅北,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,13.8166666667,233.7953,35,04a1c682973b80,male_男性,office_worker_会社員,2016-05-20 18:00:00,2016-05-20 18:00:00,2016-05-20 19:00:00,2016-05-20 18:00:00,2016-05-20 19:00:00,,,34.95951,137.087292,commute,20.6,0.0
1125,USR-07477,STN-00204,ＪＲ安城駅前第１駐車場,STN-00255,総合運動公園ソーラーステーション,B-COM,安城市0み408,408,14.6833333333,303.3897,48,04f5ea928f3680,male_男性,office_worker_会社員,2016-05-20 18:00:00,2016-05-20 18:00:00,2016-05-20 19:00:00,2016-05-20 18:00:00,2016-05-20 19:00:00,34.95951,137.087292,,,commute,20.6,0.0
1126,USR-07530,STN-00201,碧海信用金庫南安城店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み429,429,3.36666666667,55.2789,44,0410a5928f3681,male_男性,office_worker_会社員,2016-05-27 07:00:00,2016-05-27 07:00:00,2016-05-27 08:00:00,2016-05-27 07:00:00,2016-05-27 07:00:00,34.954064,137.091118,34.95951,137.087292,commute,21.4,0.0
1127,USR-07336,STN-00201,碧海信用金庫南安城店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,405,7.51666666667,85.0435,58,04bb6f92752f80,female_女性,office_worker_会社員,2016-05-08 15:00:00,2016-05-08 15:00:00,2016-05-08 16:00:00,2016-05-08 15:00:00,2016-05-08 16:00:00,34.954064,137.091118,34.95951,137.087292,commute,24.3,0.0
1128,USR-07185,STN-00201,碧海信用金庫南安城店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,6.5,47.7247,43,044bfe928f3680,male_男性,office_worker_会社員,2016-04-21 19:00:00,2016-04-21 19:00:00,2016-04-21 19:00:00,2016-04-21 19:00:00,2016-04-21 19:00:00,34.954064,137.091118,34.95951,137.087292,commute,13.7,7.5
1129,USR-07184,STN-00204,ＪＲ安城駅前第１駐車場,STN-00255,総合運動公園ソーラーステーション,P-COM,安城市0み407,407,8.96666666667,164.025,48,04f5ea928f3680,male_男性,office_worker_会社員,2016-04-21 19:00:00,2016-04-21 19:00:00,2016-04-21 19:00:00,2016-04-21 19:00:00,2016-04-21 19:00:00,34.95951,137.087292,,,commute,13.7,7.5
1130,USR-07136,STN-00201,碧海信用金庫南安城店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,5.68333333333,51.6683,45,042f4192752f80,male_男性,office_worker_会社員,2016-04-18 11:00:00,2016-04-18 11:00:00,2016-04-18 12:00:00,2016-04-18 12:00:00,2016-04-18 12:00:00,34.954064,137.091118,34.95951,137.087292,commute,18.7,0.0
